store_id,retailer,retailer_key,address,zip_code,full_address,latitude,longitude,geocode_source,geocode_confidence
130,Albertsons,albertsons,911 N Main St,83333,"911 N Main St, Hailey, ID 83333",43.5239,-114.3064,zip_centroid,zip_centroid
4139,Albertsons,albertsons,1221 Addison Ave E,83301,"1221 Addison Ave E, Twin Falls, ID 83301",42.5565,-114.4693,zip_centroid,zip_centroid
165,Albertsons,albertsons,528 N Main St,83647,"528 N Main St, Mountain Home, ID 83647",43.1392,-115.6963,zip_centroid,zip_centroid
184,Albertsons,albertsons,6560 S Federal Way,83716,"6560 S Federal Way, Boise, ID 83716",43.5345,-115.9711,zip_centroid,zip_centroid
169,Albertsons,albertsons,909 E Parkcenter Blvd,83706,"909 E Parkcenter Blvd, Boise, ID 83706",43.5885,-116.191,zip_centroid,zip_centroid
199,Albertsons,albertsons,1219 S Broadway Ave,83706,"1219 S Broadway Ave, Boise, ID 83706",43.5885,-116.191,zip_centroid,zip_centroid
193,Albertsons,albertsons,1653 S Vista Ave,83705,"1653 S Vista Ave, Boise, ID 83705",43.5851,-116.2191,zip_centroid,zip_centroid
101,Albertsons,albertsons,1650 W State St,83702,"1650 W State St, Boise, ID 83702",43.6322,-116.2052,zip_centroid,zip_centroid
162,Albertsons,albertsons,5100 W Overland Rd,83705,"5100 W Overland Rd, Boise, ID 83705",43.5851,-116.2191,zip_centroid,zip_centroid
189,Albertsons,albertsons,3614 W State St,83703,"3614 W State St, Boise, ID 83703",43.6601,-116.2524,zip_centroid,zip_centroid
154,Albertsons,albertsons,1520 N Cole Rd,83704,"1520 N Cole Rd, Boise, ID 83704",43.633,-116.2951,zip_centroid,zip_centroid
156,Albertsons,albertsons,7100 W State St,83714,"7100 W State St, Boise, ID 83714",43.7318,-116.2797,zip_centroid,zip_centroid
3339,Albertsons,albertsons,10565 W Lake Hazel Rd,83709,"10565 W Lake Hazel Rd, Boise, ID 83709",43.5741,-116.2941,zip_centroid,zip_centroid
160,Albertsons,albertsons,10500 W Overland Rd,83709,"10500 W Overland Rd, Boise, ID 83709",43.5741,-116.2941,zip_centroid,zip_centroid
161,Albertsons,albertsons,10700 W Ustick Rd,83713,"10700 W Ustick Rd, Boise, ID 83713",43.634,-116.3419,zip_centroid,zip_centroid
3337,Albertsons,albertsons,700 E Avalon St,83634,"700 E Avalon St, Kuna, ID 83634",43.487,-116.3819,zip_centroid,zip_centroid
3065,Albertsons,albertsons,4657 S Eagle Rd,83642,"4657 S Eagle Rd, Meridian, ID 83642",43.615,-116.3975,zip_centroid,zip_centroid
3195,Albertsons Market Street,albertsons,3499 E Fairview Ave,83642,"3499 E Fairview Ave, Meridian, ID 83642",43.615,-116.3975,zip_centroid,zip_centroid
177,Albertsons,albertsons,4700 N Eagle Rd,83713,"4700 N Eagle Rd, Boise, ID 83713",43.634,-116.3419,zip_centroid,zip_centroid
238,Albertsons,albertsons,1024 21st St,83501,"1024 21st St, Lewiston, ID 83501",46.3646,-116.8609,zip_centroid,zip_centroid
383,Safeway,safeway,1320 S Blaine St,83843,"1320 S Blaine St, Moscow, ID 83843",46.7309,-116.9897,zip_centroid,zip_centroid
3360,Albertsons,albertsons,132 E Lake St,83638,"132 E Lake St, McCall, ID 83638",44.8918,-116.0789,zip_centroid,zip_centroid
3295,Safeway,safeway,1001 N 4th St,83814,"1001 N 4th St, Coeur D'Alene, ID 83814",47.6928,-116.785,zip_centroid,zip_centroid
243,Safeway,safeway,220 Ironwood Dr,83814,"220 Ironwood Dr, Coeur d'Alene, ID 83814",47.6928,-116.785,zip_centroid,zip_centroid
1470,Safeway,safeway,121 W Neider Ave,83815,"121 W Neider Ave, Coeur d'Alene, ID 83815",47.7248,-116.789,zip_centroid,zip_centroid
168,Albertsons,albertsons,405 S Main St,83661,"405 S Main St, Payette, ID 83661",44.0782,-116.9203,zip_centroid,zip_centroid
126,Albertsons,albertsons,640 Hwy 16,83617,"640 Hwy 16, Emmett, ID 83617",43.9089,-116.4927,zip_centroid,zip_centroid
3194,Albertsons,albertsons,210 N Highbrook Way,83669,"210 N Highbrook Way, Star, ID 83669",43.7013,-116.4967,zip_centroid,zip_centroid
103,Albertsons,albertsons,415 Cleveland Blvd,83605,"415 Cleveland Blvd, Caldwell, ID 83605",43.6627,-116.7,zip_centroid,zip_centroid
182,Albertsons,albertsons,250 S Eagle Rd,83616,"250 S Eagle Rd, Eagle, ID 83616",43.7069,-116.362,zip_centroid,zip_centroid
166,Albertsons,albertsons,2500 Blaine St,83605,"2500 Blaine St, Caldwell, ID 83605",43.6627,-116.7,zip_centroid,zip_centroid
3366,Albertsons,albertsons,20 E Wyoming Ave,83628,"20 E Wyoming Ave, Homedale, ID 83628",43.6138,-116.9472,zip_centroid,zip_centroid
180,Albertsons,albertsons,3301 W Cherry Ln,83642,"3301 W Cherry Ln, Meridian, ID 83642",43.615,-116.3975,zip_centroid,zip_centroid
1602,Albertsons,albertsons,715 12th Ave S,83651,"715 12th Ave S, Nampa, ID 83651",43.5834,-116.5848,zip_centroid,zip_centroid
176,Albertsons,albertsons,2400 12th Ave Rd,83686,"2400 12th Ave Rd, Nampa, ID 83686",43.5441,-116.566,zip_centroid,zip_centroid
164,Albertsons,albertsons,20 E Fairview Ave,83642,"20 E Fairview Ave, Meridian, ID 83642",43.615,-116.3975,zip_centroid,zip_centroid
1960,Safeway,safeway,80 NE Cedar St,97741,"80 NE Cedar St, Madras, OR 97741",44.6376,-121.1349,zip_centroid,zip_centroid
1489,Safeway,safeway,520 Mt Hood St,97058,"520 Mt Hood St, The Dalles, OR 97058",45.5995,-121.1905,zip_centroid,zip_centroid
1665,Safeway,safeway,1705 S Hwy 97,97756,"1705 S Hwy 97, Redmond, OR 97756",44.2767,-121.1896,zip_centroid,zip_centroid
1123,Safeway,safeway,2249 Cascade Ave,97031,"2249 Cascade Ave, Hood River, OR 97031",45.6711,-121.5391,zip_centroid,zip_centroid
1504,Safeway,safeway,2650 NE Hwy 20,97701,"2650 NE Hwy 20, Bend, OR 97701",44.0928,-121.2936,zip_centroid,zip_centroid
2599,Albertsons,albertsons,1800 NE 3rd St,97701,"1800 NE 3rd St, Bend, OR 97701",44.0928,-121.2936,zip_centroid,zip_centroid
514,Safeway,safeway,642 NE 3rd,97701,"642 NE 3rd, Bend, OR 97701",44.0928,-121.2936,zip_centroid,zip_centroid
1888,Safeway,safeway,320 W Century Blvd,97702,"320 W Century Blvd, Bend, OR 97702",44.0223,-121.2985,zip_centroid,zip_centroid
3553,Safeway,safeway,61155 S Hwy 97,97702,"61155 S Hwy 97, Bend, OR 97702",44.0223,-121.2985,zip_centroid,zip_centroid
782,Safeway,safeway,37601 Hwy 26,97055,"37601 Hwy 26, Sandy, OR 97055",45.379,-122.223,zip_centroid,zip_centroid
444,Safeway,safeway,990 Hwy 395 S,97838,"990 Hwy 395 S, Hermiston, OR 97838",45.845,-119.2849,zip_centroid,zip_centroid
521,Safeway,safeway,20151 SE Hwy 212,97089,"20151 SE Hwy 212, Damascus, OR 97089",45.4176,-122.459,zip_centroid,zip_centroid
536,Safeway,safeway,25691 SE Stark,97060,"25691 SE Stark, Troutdale, OR 97060",45.5254,-122.3739,zip_centroid,zip_centroid
430,Safeway,safeway,1455 NE Division St,97030,"1455 NE Division St, Gresham, OR 97030",45.5154,-122.4203,zip_centroid,zip_centroid
1070,Safeway,safeway,1001 SW Highland Dr,97080,"1001 SW Highland Dr, Gresham, OR 97080",45.4817,-122.4156,zip_centroid,zip_centroid
1751,Safeway,safeway,1525 W Main St,97038,"1525 W Main St, Molalla, OR 97038",45.1223,-122.5756,zip_centroid,zip_centroid
571,Albertsons,albertsons,19007 S Beavercreek Rd,97045,"19007 S Beavercreek Rd, Oregon City, OR 97045",45.3377,-122.57,zip_centroid,zip_centroid
564,Albertsons,albertsons,451 NE 181st St,97230,"451 NE 181st St, Portland, OR 97230",45.5472,-122.5001,zip_centroid,zip_centroid
1231,Safeway,safeway,12032 SE Sunnyside Rd,97015,"12032 SE Sunnyside Rd, Clackamas, OR 97015",45.415,-122.52,zip_centroid,zip_centroid
2993,Safeway,safeway,13434 Colton Pl,97045,"13434 Colton Pl, Oregon City, OR 97045",45.3377,-122.57,zip_centroid,zip_centroid
285,Safeway,safeway,8255 SW Wilsonville Rd,97070,"8255 SW Wilsonville Rd, Wilsonville, OR 97070",45.2986,-122.7699,zip_centroid,zip_centroid
2604,Safeway,safeway,1051 SW 1st Ave,97013,"1051 SW 1st Ave, Canby, OR 97013",45.2514,-122.6832,zip_centroid,zip_centroid
1976,Safeway,safeway,1550 N Pacific Hwy,97071,"1550 N Pacific Hwy, Woodburn, OR 97071",45.1446,-122.8583,zip_centroid,zip_centroid
2623,Safeway,safeway,1140 N Springbrook Rd,97132,"1140 N Springbrook Rd, Newberg, OR 97132",45.3099,-122.9685,zip_centroid,zip_centroid
1800,Safeway,safeway,20685 SW Roy Rogers,97140,"20685 SW Roy Rogers, Sherwood, OR 97140",45.3514,-122.8567,zip_centroid,zip_centroid
1047,Safeway,safeway,17779 Boones Ferry Rd,97035,"17779 Boones Ferry Rd, Lake Oswego, OR 97035",45.4147,-122.7227,zip_centroid,zip_centroid
1478,Safeway,safeway,15570 SW Pacific Hwy,97224,"15570 SW Pacific Hwy, King City, OR 97224",45.4094,-122.8014,zip_centroid,zip_centroid
1713,Safeway,safeway,22000 Salamo Rd,97068,"22000 Salamo Rd, West Linn, OR 97068",45.3669,-122.648,zip_centroid,zip_centroid
3531,Albertsons,albertsons,16199 Boones Ferry Rd,97035,"16199 Boones Ferry Rd, Lake Oswego, OR 97035",45.4147,-122.7227,zip_centroid,zip_centroid
3542,Safeway,safeway,14300 SW Barrows Rd,97223,"14300 SW Barrows Rd, Tigard, OR 97223",45.4403,-122.7793,zip_centroid,zip_centroid
2631,Safeway,safeway,14555 SW Teal Blvd,97007,"14555 SW Teal Blvd, Beaverton, OR 97007",45.4505,-122.8652,zip_centroid,zip_centroid
508,Safeway,safeway,401 A Ave,97034,"401 A Ave, Lake Oswego, OR 97034",45.4093,-122.6847,zip_centroid,zip_centroid
4387,Safeway,safeway,95 82nd Dr,97027,"95 82nd Dr, Gladstone, OR 97027",45.3899,-122.5902,zip_centroid,zip_centroid
2696,Safeway,safeway,14840 SE Webster Rd,97267,"14840 SE Webster Rd, Milwaukie, OR 97267",45.4021,-122.6144,zip_centroid,zip_centroid
1073,Safeway,safeway,6194 SW Murray Blvd,97008,"6194 SW Murray Blvd, Beaverton, OR 97008",45.456,-122.7996,zip_centroid,zip_centroid
3136,Safeway,safeway,8145 SW Barbur Blvd,97219,"8145 SW Barbur Blvd, Portland, OR 97219",45.458,-122.7074,zip_centroid,zip_centroid
3557,Safeway,safeway,6055 SW 185th Ave,97078,"6055 SW 185th Ave, Aloha, OR 97078",45.452,-122.7893,zip_centroid,zip_centroid
1889,Safeway,safeway,20535 SW Tualatin Valley Hwy,97006,"20535 SW Tualatin Valley Hwy, Beaverton, OR 97006",45.5201,-122.8604,zip_centroid,zip_centroid
590,Albertsons,albertsons,7500 SW Baseline Rd,97123,"7500 SW Baseline Rd, Hillsboro, OR 97123",45.4984,-122.957,zip_centroid,zip_centroid
1230,Safeway,safeway,2177 NW 185th Ave,97124,"2177 NW 185th Ave, Hillsboro, OR 97124",45.5387,-122.9636,zip_centroid,zip_centroid
1525,Safeway,safeway,13485 NW Cornell Rd,97229,"13485 NW Cornell Rd, Portland, OR 97229",45.5483,-122.8276,zip_centroid,zip_centroid
596,Safeway,safeway,18425 NW West Union Rd,97229,"18425 NW West Union Rd, Portland, OR 97229",45.5483,-122.8276,zip_centroid,zip_centroid
1203,Safeway,safeway,2525 SE Tualatin Valley Hwy,97123,"2525 SE Tualatin Valley Hwy, Hillsboro, OR 97123",45.4984,-122.957,zip_centroid,zip_centroid
591,Safeway,safeway,888 NE 25th Ave,97124,"888 NE 25th Ave, Hillsboro, OR 97124",45.5387,-122.9636,zip_centroid,zip_centroid
1951,Safeway,safeway,8330 N Ivanhoe St,97203,"8330 N Ivanhoe St, Portland, OR 97203",45.5889,-122.7347,zip_centroid,zip_centroid
2448,Safeway,safeway,1030 SW Jefferson St,97201,"1030 SW Jefferson St, Portland, OR 97201",45.5078,-122.6897,zip_centroid,zip_centroid
2790,Safeway,safeway,1303 NW Lovejoy St,97209,"1303 NW Lovejoy St, Portland, OR 97209",45.527,-122.6854,zip_centroid,zip_centroid
406,Safeway,safeway,2836 Pacific Ave,97116,"2836 Pacific Ave, Forest Grove, OR 97116",45.5981,-123.1818,zip_centroid,zip_centroid
2690,Safeway,safeway,4320 SE King Rd,97222,"4320 SE King Rd, Portland, OR 97222",45.4373,-122.6147,zip_centroid,zip_centroid
382,Safeway,safeway,3527 SE 122nd Ave,97236,"3527 SE 122nd Ave, Portland, OR 97236",45.4887,-122.5091,zip_centroid,zip_centroid
1523,Safeway,safeway,4515 SE Woodstock Blvd,97206,"4515 SE Woodstock Blvd, Portland, OR 97206",45.484,-122.5973,zip_centroid,zip_centroid
1612,Safeway,safeway,1100 NE Broadway,97232,"1100 NE Broadway, Portland, OR 97232",45.5287,-122.6363,zip_centroid,zip_centroid
3134,Safeway,safeway,2800 SE Hawthorne Blvd,97214,"2800 SE Hawthorne Blvd, Portland, OR 97214",45.5142,-122.6364,zip_centroid,zip_centroid
509,Safeway,safeway,5920 NE Martin Luther King Blvd,97211,"5920 NE Martin Luther King Blvd, Portland, OR 97211",45.5653,-122.6448,zip_centroid,zip_centroid
1627,Safeway,safeway,3930 SE Powell Blvd,97202,"3930 SE Powell Blvd, Portland, OR 97202",45.484,-122.6365,zip_centroid,zip_centroid
1447,Safeway,safeway,6901 NE Sandy Blvd,97213,"6901 NE Sandy Blvd, Portland, OR 97213",45.5373,-122.5987,zip_centroid,zip_centroid
575,Albertsons,albertsons,5850 NE Prescott,97218,"5850 NE Prescott, Portland, OR 97218",45.56,-122.6001,zip_centroid,zip_centroid
1580,Safeway,safeway,301 Westfield St,97381,"301 Westfield St, Silverton, OR 97381",44.991,-122.7627,zip_centroid,zip_centroid
424,Safeway,safeway,795 Lower Columbia River Hwy,97051,"795 Lower Columbia River Hwy, Saint Helens, OR 97051",45.8608,-122.8282,zip_centroid,zip_centroid
4318,Safeway,safeway,401 W Columbia River Hwy,97016,"401 W Columbia River Hwy, Clatskanie, OR 97016",46.0665,-123.2059,zip_centroid,zip_centroid
1516,Safeway,safeway,4990 River Rd,97303,"4990 River Rd, Keizer, OR 97303",44.9927,-123.0167,zip_centroid,zip_centroid
429,Safeway,safeway,3380 Lancaster Dr NE,97305,"3380 Lancaster Dr NE, Salem, OR 97305",44.9961,-122.9124,zip_centroid,zip_centroid
1629,Safeway,safeway,1265 Center St,97301,"1265 Center St, Salem, OR 97301",44.949,-123.004,zip_centroid,zip_centroid
412,Safeway,safeway,1455 Edgewater St NW,97304,"1455 Edgewater St NW, Salem, OR 97304",44.9588,-123.0753,zip_centroid,zip_centroid
1601,Safeway,safeway,2490 N Hwy 99 W,97128,"2490 N Hwy 99 W, McMinnville, OR 97128",45.2097,-123.2043,zip_centroid,zip_centroid
2528,Albertsons,albertsons,615 SW Keck Dr,97128,"615 SW Keck Dr, McMinnville, OR 97128",45.2097,-123.2043,zip_centroid,zip_centroid
1935,Safeway,safeway,5660 Commercial St SE,97306,"5660 Commercial St SE, Salem, OR 97306",44.8685,-123.0438,zip_centroid,zip_centroid
4404,Safeway,safeway,138 W Ellendale Ave,97338,"138 W Ellendale Ave, Dallas, OR 97338",44.9225,-123.32,zip_centroid,zip_centroid
1527,Safeway,safeway,1535 N First St,97383,"1535 N First St, Stayton, OR 97383",44.8021,-122.7624,zip_centroid,zip_centroid
2627,Safeway,safeway,3250 Leif Erickson Dr,97103,"3250 Leif Erickson Dr, Astoria, OR 97103",46.1558,-123.798,zip_centroid,zip_centroid
1642,Safeway,safeway,201 SW 20th St,97801,"201 SW 20th St, Pendleton, OR 97801",45.6605,-118.7831,zip_centroid,zip_centroid
1260,Safeway,safeway,401 S Roosevelt Dr,97138,"401 S Roosevelt Dr, Seaside, OR 97138",45.9932,-123.9226,zip_centroid,zip_centroid
2723,Safeway,safeway,1815 4th St,97141,"1815 4th St, Tillamook, OR 97141",45.4492,-123.8189,zip_centroid,zip_centroid
415,Safeway,safeway,4101 NW Logan Rd,97367,"4101 NW Logan Rd, Lincoln City, OR 97367",44.9089,-123.9888,zip_centroid,zip_centroid
378,Safeway,safeway,2220 N Coast Hwy,97365,"2220 N Coast Hwy, Newport, OR 97365",44.6487,-124.0509,zip_centroid,zip_centroid
1690,Safeway,safeway,590 NE Circle Blvd,97330,"590 NE Circle Blvd, Corvallis, OR 97330",44.5904,-123.2722,zip_centroid,zip_centroid
1765,Safeway,safeway,5270 SW Philomath Blvd,97333,"5270 SW Philomath Blvd, Corvallis, OR 97333",44.5393,-123.2799,zip_centroid,zip_centroid
4333,Safeway,safeway,450 SW 3rd St,97333,"450 SW 3rd St, Corvallis, OR 97333",44.5393,-123.2799,zip_centroid,zip_centroid
1659,Safeway,safeway,1990 14th Ave SE,97322,"1990 14th Ave SE, Albany, OR 97322",44.626,-123.057,zip_centroid,zip_centroid
1558,Safeway,safeway,1983 S Main St,97355,"1983 S Main St, Lebanon, OR 97355",44.5316,-122.8821,zip_centroid,zip_centroid
1710,Safeway,safeway,1540 Main St,97386,"1540 Main St, Sweet Home, OR 97386",44.3981,-122.7286,zip_centroid,zip_centroid
386,Safeway,safeway,1755 Ivy St,97448,"1755 Ivy St, Junction City, OR 97448",44.1988,-123.23,zip_centroid,zip_centroid
560,Albertsons,albertsons,55 Division Ave,97404,"55 Division Ave, Eugene, OR 97404",44.1005,-123.1334,zip_centroid,zip_centroid
420,Safeway,safeway,1500 Coburg Rd,97401,"1500 Coburg Rd, Eugene, OR 97401",44.0682,-123.0819,zip_centroid,zip_centroid
513,Albertsons,albertsons,4740 Royal Ave,97402,"4740 Royal Ave, Eugene, OR 97402",44.0612,-123.1555,zip_centroid,zip_centroid
570,Albertsons,albertsons,2000 Marcola Rd,97477,"2000 Marcola Rd, Springfield, OR 97477",44.0611,-123.0153,zip_centroid,zip_centroid
1094,Safeway,safeway,1891 Pioneer Pkwy E,97477,"1891 Pioneer Pkwy E, Springfield, OR 97477",44.0611,-123.0153,zip_centroid,zip_centroid
572,Albertsons,albertsons,311 Coburg Rd,97401,"311 Coburg Rd, Eugene, OR 97401",44.0682,-123.0819,zip_centroid,zip_centroid
574,Albertsons,albertsons,5755 S Main St,97478,"5755 S Main St, Springfield, OR 97478",44.0561,-122.9171,zip_centroid,zip_centroid
4288,Safeway,safeway,145 E 18th Ave,97401,"145 E 18th Ave, Eugene, OR 97401",44.0682,-123.0819,zip_centroid,zip_centroid
3529,Albertsons,albertsons,1675 W 18th Ave,97402,"1675 W 18th Ave, Eugene, OR 97402",44.0612,-123.1555,zip_centroid,zip_centroid
3564,Albertsons,albertsons,3075 Hilyard St,97405,"3075 Hilyard St, Eugene, OR 97405",44.0185,-123.0998,zip_centroid,zip_centroid
4513,Safeway,safeway,350 E 40th Ave,97405,"350 E 40th Ave, Eugene, OR 97405",44.0185,-123.0998,zip_centroid,zip_centroid
363,Safeway,safeway,700 Hwy 101,97439,"700 Hwy 101, Florence, OR 97439",43.9881,-124.0993,zip_centroid,zip_centroid
1458,Safeway,safeway,1500 E Main St,97424,"1500 E Main St, Cottage Grove, OR 97424",43.7839,-123.0529,zip_centroid,zip_centroid
4262,Safeway,safeway,155 E 1st St,97423,"155 E 1st St, Coquille, OR 97423",43.1884,-124.2014,zip_centroid,zip_centroid
1556,Safeway,safeway,230 E Johnson Ave,97420,"230 E Johnson Ave, Coos Bay, OR 97420",43.2151,-124.1984,zip_centroid,zip_centroid
1557,Safeway,safeway,1735 Virginia Ave,97459,"1735 Virginia Ave, North Bend, OR 97459",43.4327,-124.2131,zip_centroid,zip_centroid
284,Safeway,safeway,1499 Hwy 101,97467,"1499 Hwy 101, Reedsport, OR 97467",43.7023,-124.0968,zip_centroid,zip_centroid
1666,Safeway,safeway,1539 NE Stephens St,97470,"1539 NE Stephens St, Roseburg, OR 97470",43.2297,-123.2343,zip_centroid,zip_centroid
3541,Albertsons,albertsons,1690 Allen Creek Rd,97527,"1690 Allen Creek Rd, Grants Pass, OR 97527",42.3989,-123.3538,zip_centroid,zip_centroid
290,Safeway,safeway,115 E 7th St,97526,"115 E 7th St, Grants Pass, OR 97526",42.4638,-123.3457,zip_centroid,zip_centroid
379,Safeway,safeway,1640 Williams Hwy,97527,"1640 Williams Hwy, Grants Pass, OR 97527",42.3989,-123.3538,zip_centroid,zip_centroid
3595,Albertsons,albertsons,1360 Plaza Blvd,97502,"1360 Plaza Blvd, Central Point, OR 97502",42.3899,-122.9222,zip_centroid,zip_centroid
3593,Albertsons,albertsons,113 Ross Ln,97501,"113 Ross Ln, Medford, OR 97501",42.2818,-122.9054,zip_centroid,zip_centroid
1643,Safeway,safeway,3169 Crater Lake Hwy,97504,"3169 Crater Lake Hwy, Medford, OR 97504",42.3363,-122.8398,zip_centroid,zip_centroid
525,Safeway,safeway,1003 Medford Ctr,97504,"1003 Medford Ctr, Medford, OR 97504",42.3363,-122.8398,zip_centroid,zip_centroid
3508,Albertsons,albertsons,910 N Phoenix Rd,97504,"910 N Phoenix Rd, Medford, OR 97504",42.3363,-122.8398,zip_centroid,zip_centroid
3212,Safeway,safeway,585 Siskiyou Blvd,97520,"585 Siskiyou Blvd, Ashland, OR 97520",42.1885,-122.693,zip_centroid,zip_centroid
573,Albertsons,albertsons,2301 Ashland St,97520,"2301 Ashland St, Ashland, OR 97520",42.1885,-122.693,zip_centroid,zip_centroid
577,Safeway,safeway,5500 S 6th St,97603,"5500 S 6th St, Klamath Falls, OR 97603",42.1919,-121.7241,zip_centroid,zip_centroid
4316,Safeway,safeway,244 N F St,97630,"244 N F St, Lakeview, OR 97630",42.1854,-120.3775,zip_centroid,zip_centroid
474,Safeway,safeway,1715 Broadway Ave,98201,"1715 Broadway Ave, Everett, WA 98201",47.9884,-122.2006,zip_centroid,zip_centroid
1484,Safeway,safeway,4128 Rucker Ave,98203,"4128 Rucker Ave, Everett, WA 98203",47.9419,-122.2218,zip_centroid,zip_centroid
471,Safeway,safeway,301 Marysville Mall #60,98270,"301 Marysville Mall #60, Marysville, WA 98270",48.0656,-122.1562,zip_centroid,zip_centroid
3600,Haggen,haggen,8915 Market Place NE,98258,"8915 Market Place NE, Lake Stevens, WA 98258",48.0171,-122.0672,zip_centroid,zip_centroid
1803,Safeway,safeway,717 SR 9 NE,98258,"717 SR 9 NE, Lake Stevens, WA 98258",48.0171,-122.0672,zip_centroid,zip_centroid
1485,Safeway,safeway,1258 State Ave,98270,"1258 State Ave, Marysville, WA 98270",48.0656,-122.1562,zip_centroid,zip_centroid
3298,Safeway,safeway,7601 Evergreen Way,98203,"7601 Evergreen Way, Everett, WA 98203",47.9419,-122.2218,zip_centroid,zip_centroid
3604,Haggen,haggen,3711 88th St NE,98270,"3711 88th St NE, Marysville, WA 98270",48.0656,-122.1562,zip_centroid,zip_centroid
3482,Haggen,haggen,1301 Avenue D,98290,"1301 Avenue D, Snohomish, WA 98290",47.8954,-122.0716,zip_centroid,zip_centroid
1076,Safeway,safeway,1119 13th St,98290,"1119 13th St, Snohomish, WA 98290",47.8954,-122.0716,zip_centroid,zip_centroid
503,Safeway,safeway,11031 19th Ave SE,98208,"11031 19th Ave SE, Everett, WA 98208",47.8948,-122.1987,zip_centroid,zip_centroid
1413,Safeway,safeway,3322 132nd St SE,98012,"3322 132nd St SE, Mill Creek, WA 98012",47.8401,-122.1972,zip_centroid,zip_centroid
1461,Safeway,safeway,520 128th St SW,98204,"520 128th St SW, Everett, WA 98204",47.9017,-122.2472,zip_centroid,zip_centroid
2645,Safeway,safeway,5802 134th Place SE,98208,"5802 134th Place SE, Everett, WA 98208",47.8948,-122.1987,zip_centroid,zip_centroid
469,Safeway,safeway,12811 Beverly Park Rd,98087,"12811 Beverly Park Rd, Lynnwood, WA 98087",47.862,-122.2532,zip_centroid,zip_centroid
3523,Safeway,safeway,14826 Hwy 99 N,98087,"14826 Hwy 99 N, Lynnwood, WA 98087",47.862,-122.2532,zip_centroid,zip_centroid
458,Safeway,safeway,16304 Bothell Everett Hwy,98012,"16304 Bothell Everett Hwy, Mill Creek, WA 98012",47.8401,-122.1972,zip_centroid,zip_centroid
534,Safeway,safeway,3532 172nd St NE,98223,"3532 172nd St NE, Arlington, WA 98223",48.1829,-122.1121,zip_centroid,zip_centroid
3419,Safeway,safeway,17520 SR 9 SE,98296,"17520 SR 9 SE, Snohomish, WA 98296",47.8579,-122.092,zip_centroid,zip_centroid
1522,Safeway,safeway,20500 Olympic Pl,98223,"20500 Olympic Pl, Arlington, WA 98223",48.1829,-122.1121,zip_centroid,zip_centroid
485,Safeway,safeway,19500 Hwy 99 Suite 110,98036,"19500 Hwy 99 Suite 110, Lynnwood, WA 98036",47.8049,-122.2855,zip_centroid,zip_centroid
535,Safeway,safeway,20711 Bothell Hwy,98012,"20711 Bothell Hwy, Bothell, WA 98012",47.8401,-122.1972,zip_centroid,zip_centroid
414,Safeway,safeway,4301 212th St SW,98043,"4301 212th St SW, Mountlake Terrace, WA 98043",47.7933,-122.3076,zip_centroid,zip_centroid
1864,Safeway,safeway,24040 Bothell Everett Hwy,98021,"24040 Bothell Everett Hwy, Bothell, WA 98021",47.7918,-122.2243,zip_centroid,zip_centroid
1297,Safeway,safeway,23632 Hwy 99,98026,"23632 Hwy 99, Edmonds, WA 98026",47.8353,-122.327,zip_centroid,zip_centroid
537,Safeway,safeway,19651 Hwy 2,98272,"19651 Hwy 2, Monroe, WA 98272",47.8585,-121.9474,zip_centroid,zip_centroid
3498,Haggen,haggen,17641 Garden Way NE,98072,"17641 Garden Way NE, Woodinville, WA 98072",47.7684,-122.1271,zip_centroid,zip_centroid
593,Safeway,safeway,911 11th St,98221,"911 11th St, Anacortes, WA 98221",48.5004,-122.6309,zip_centroid,zip_centroid
3436,Haggen,haggen,757 Haggen Dr,98233,"757 Haggen Dr, Burlington, WA 98233",48.4786,-122.3345,zip_centroid,zip_centroid
1472,Safeway,safeway,315 E College Way,98273,"315 E College Way, Mount Vernon, WA 98273",48.4352,-122.2082,zip_centroid,zip_centroid
3427,Haggen,haggen,31565 State Route 20,98277,"31565 State Route 20, Oak Harbor, WA 98277",48.3151,-122.6374,zip_centroid,zip_centroid
402,Safeway,safeway,1450 SW Erie St,98277,"1450 SW Erie St, Oak Harbor, WA 98277",48.3151,-122.6374,zip_centroid,zip_centroid
3450,Haggen,haggen,2601 E Division St,98274,"2601 E Division St, Mount Vernon, WA 98274",48.3643,-122.1403,zip_centroid,zip_centroid
3439,Haggen,haggen,1401 12th St,98225,"1401 12th St, Bellingham, WA 98225",48.749,-122.4887,zip_centroid,zip_centroid
3449,Haggen,haggen,210 36th St,98225,"210 36th St, Bellingham, WA 98225",48.749,-122.4887,zip_centroid,zip_centroid
3430,Haggen,haggen,2814 Meridian St,98225,"2814 Meridian St, Bellingham, WA 98225",48.749,-122.4887,zip_centroid,zip_centroid
3460,Haggen,haggen,2900 Woburn St,98226,"2900 Woburn St, Bellingham, WA 98226",48.7974,-122.4448,zip_centroid,zip_centroid
3285,Safeway,safeway,1275 E Sunset Dr,98226,"1275 E Sunset Dr, Bellingham, WA 98226",48.7974,-122.4448,zip_centroid,zip_centroid
3480,Haggen,haggen,26603 72nd Ave NW,98292,"26603 72nd Ave NW, Stanwood, WA 98292",48.2011,-122.378,zip_centroid,zip_centroid
3493,Haggen,haggen,1815 Main St,98248,"1815 Main St, Ferndale, WA 98248",48.8625,-122.5953,zip_centroid,zip_centroid
